ZaporednaStevilkaKD;MesecStoritve;UraStoritve;DanVTednu;PUStoritveKD;Povratnik;OpisKD;PoglavjeKD;GospodarskiKriminal;OrganiziranKriminal;MladoletniskaKriminaliteta;Poskus;KriminalisticnaOznacba1;KriminalisticnaOznacba2;KriminalisticnaOznacba3;UporabljenoSredstvo1;UporabljenoSredstvo2;UporabljenoSredstvo3;UporabljenoSredstvo4;UpravnaEnotaStoritve;OpisKraja;LetoZakljucnegaDokumenta;VrstaZakljucnegaDokumenta;ZaporednaStevilkaOsebeVKD;VrstaOsebe;StarostniRazred;Spol;Drzavljanstvo;Poskodba;VplivAlkohola;VplivMamil;OrganiziranaZdruzba;Skoda
049204;09.2019;08:00-08:59;NEDELJA;PU MURSKA SOBOTA;NE;KZ12/190*/1// - ODVZEM MLADOLETNE OSEBE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;ONEMOGOÈANJE ODLOÈBE O DODELITVI - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;POROÈILO;049204001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
049656;08.2019;00:00-00:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;248-POHIŠTVO;;;;GORNJA RADGONA;OSTALO;2019;OVADBA;049656001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
049805;09.2019;20:00-20:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/309*/1// - ZLORABA ZNAMENJ ZA POMOÈ IN NEVARNOST;KD ZOPER JAVNI RED IN MIR;SPLOŠNA; ; ;NE;LAŽNO SPOROÈANJE - O;;;356-TELEKOMUNIKACIJSKA SREDSTVA IN NAPRAVE;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;049805001;OVADENI OSUMLJENEC;44-54;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
049865;09.2019;17:00-17:59;ÈETRTEK;PU MURSKA SOBOTA;DA;KZ12/205*/1/1 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;Z VLOMOM- O;;;048-DENAR;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;049865001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
050336;09.2019;15:00-15:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/191*/1// - NASILJE V DRUŽINI;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;PRETEPANJE - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;050336001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
050345;09.2019;16:00-16:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/122*/1// - LAHKA TELESNA POŠKODBA;KD ZOPER ŽIVLJENJE IN TELO;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;050345001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
050402;09.2019;08:00-08:59;PETEK;PU MURSKA SOBOTA;NE;KZ12/208*/5/S/ - ZATAJITEV;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;048-DENAR;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2019;OVADBA;050402001;ŽRTEV;34-44;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;DO 100 EUR
050491;09.2019;23:00-23:59;TOREK;PU MURSKA SOBOTA;NE;KZ08/141-/1// - KRŠITEV NEDOTAKLJIVOSTI STANOVANJA;KD ZOPER ÈLOVEKOVE PRAVICE IN SVOBOŠÈINE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;050491001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
050960;09.2019;01:00-01:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;DA;PREGON NA PREDLOG - O;;;267-PREDMETI IZ KOVINE;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;POROÈILO;050960001;ŽRTEV;NAD 64;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
051042;07.2019;18:00-18:59;SREDA;PU MURSKA SOBOTA;NE;KZ12/190*/1// - ODVZEM MLADOLETNE OSEBE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;ONEMOGOÈANJE ODLOÈBE O DODELITVI - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;051042001;OSTALO;34-44;ŽENSKI;SLOVENSKO;;NE;NE;NE;BREZ
051043;09.2019;09:00-09:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/190*/1// - ODVZEM MLADOLETNE OSEBE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;ONEMOGOÈANJE ODLOÈBE O DODELITVI - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;051043001;OSTALO;34-44;ŽENSKI;SLOVENSKO;;NE;NE;NE;BREZ
051424;09.2019;21:00-21:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/220*/1// - POŠKODOVANJE TUJE STVARI;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;085-GRADBENI MATERIAL;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;051424001;ŽRTEV;44-54;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
051747;09.2019;11:00-11:59;PETEK;PU MURSKA SOBOTA;NE;KZ12/211*/5/S/ - GOLJUFIJA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;048-DENAR;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;051747001;OVADENI OSUMLJENEC;54-64;ŽENSKI;SLOVENSKO;;NE;NE;NE;BREZ
051772;09.2019;00:00-00:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;182-NAFTA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;051772001;ŽRTEV;54-64;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
052019;09.2019;00:00-00:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/191*/3// - NASILJE V DRUŽINI;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;GRDO RAVNANJE - O;BOLEÈE/PONIŽUJOÈE RAVNANJE - O;GROŽNJA Z NAPADOM NA ŽIVLJENJE/TELO - O;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;052019001;ŽRTEV;NAD 64;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
052170;09.2019;00:00-00:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/191*/1// - NASILJE V DRUŽINI;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;GRDO RAVNANJE - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;052170001;OVADENI OSUMLJENEC;NAD 64;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
052661;09.2019;18:00-18:59;PETEK;PU MURSKA SOBOTA;NE;KZ12/191*/1// - NASILJE V DRUŽINI;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;GROŽNJA Z NAPADOM NA ŽIVLJENJE/TELO - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;052661001;OVADENI OSUMLJENEC;54-64;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
052689;09.2019;00:00-00:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/205*/1/1 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;Z VLOMOM- O;;;182-NAFTA;;;;GORNJA RADGONA;OBMOÈJE PROMETA;2019;OVADBA;052689001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;TUJE;;NN;NN;NE;100 - 1.000 EUR
052804;09.2019;10:00-10:59;NEDELJA;PU MURSKA SOBOTA;NE;KZ12/205*/1/1 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;DA;Z VLOMOM- O;;;223-OSEBNI AVTOMOBIL;;;;GORNJA RADGONA;OBMOÈJE PROMETA;2019;OVADBA;052804001;ŽRTEV;34-44;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
052844;09.2019;09:00-09:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/141*/1// - KRŠITEV NEDOTAKLJIVOSTI STANOVANJA;KD ZOPER ÈLOVEKOVE PRAVICE IN SVOBOŠÈINE;SPLOŠNA; ; ;DA;PREGON NA PREDLOG - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;052844001;ŽRTEV;NAD 64;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
052876;09.2019;00:00-00:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/194*/1// - NEPLAÈEVANJE PREŽIVNINE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;IZMIKANJE DAJANJA PREŽIVNINE;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;052876001;ŽRTEV;NAD 64;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
053426;10.2019;18:00-18:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/208*/5/S/ - ZATAJITEV;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;356-TELEKOMUNIKACIJSKA SREDSTVA IN NAPRAVE;;;;GORNJA RADGONA;NARAVNA POVRŠINA;2019;POROÈILO;053426001;ŽRTEV;34-44;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
053770;10.2019;08:00-08:59;NEDELJA;PU MURSKA SOBOTA;NE;KZ12/205*/1/1 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;Z VLOMOM- O;;;048-DENAR;185-NAKIT;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;053770001;ŽRTEV;44-54;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;1.000 - 10.000 EUR
053795;08.2019;18:00-18:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/186*/1// - NEUPRAVIÈENA PROIZVODNJA IN PROMET S PREPOVEDANIMI DROGAMI, NEDOVOLJENIMI SNOVMI V ŠPORTU IN PREDHOD;KD ZOPER ÈLOVEKOVO ZDRAVJE;SPLOŠNA; ; ;NE;PRODAJA - O;;;128-KOKAIN;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;;;;;;;;;;
053856;09.2019;06:00-06:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;356-TELEKOMUNIKACIJSKA SREDSTVA IN NAPRAVE;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2019;OVADBA;053856001;ŽRTEV;24-34;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
054326;10.2019;00:00-00:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/122*/1// - LAHKA TELESNA POŠKODBA;KD ZOPER ŽIVLJENJE IN TELO;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA ŠPORT, REKREACIJO, ZABAVO;2019;OVADBA;054326001;OVADENI OSUMLJENEC;18-24;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
054518;10.2019;13:00-13:59;PETEK;PU MURSKA SOBOTA;NE;KZ12/205*/1/1 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;VLOM V OSEBNO VOZILO;;;048-DENAR;054-DOKUMENTI IN JAVNE LISTINE;239-PLAÈILNE KARTICE;;GORNJA RADGONA;VOZILA;2019;OVADBA;054518001;ŽRTEV;18-24;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
054590;10.2019;11:00-11:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;182-NAFTA;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2019;OVADBA;054590001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;DO 100 EUR
054616;10.2019;16:00-16:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;356-TELEKOMUNIKACIJSKA SREDSTVA IN NAPRAVE;216-OPTIKA IN FOTOGRAFSKI PRIPOMOÈKI;;;GORNJA RADGONA;PROSTOR ZA ŠPORT, REKREACIJO, ZABAVO;2019;OVADBA;054616001;ŽRTEV;NAD 64;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
054645;10.2019;21:00-21:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/205*/1/1 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;Z VLOMOM- O;;;048-DENAR;185-NAKIT;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;054645001;ŽRTEV;34-44;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;10.000 - 100.000 EUR
054741;10.2019;08:00-08:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/209*/3// - PONEVERBA IN NEUPRAVIÈENA UPORABA TUJEGA PREMOŽENJA;KD ZOPER PREMOŽENJE;GOSPODARSKA; ; ;NE;PRI BANÈNEM FINANÈNEM POSLOVANJU - O;;;048-DENAR;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2019;OVADBA;054741001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
055464;10.2019;19:00-19:59;PETEK;PU MURSKA SOBOTA;NE;KZ12/314*/3// - POVZROÈITEV SPLOŠNE NEVARNOSTI;KD ZOPER SPLOŠNO VARNOST LJUDI IN PREMOŽENJA;SPLOŠNA; ; ;NE;S POŽAROM - O;;;212-OLJE;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;055464001;ŽRTEV;NAD 64;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;1.000 - 10.000 EUR
055466;10.2019;20:00-20:59;PETEK;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;356-TELEKOMUNIKACIJSKA SREDSTVA IN NAPRAVE;;;;GORNJA RADGONA;PROST. ZA VZGOJNOVAR. IN IZOBR. DEJ. Z NEPOS. OKOL.(DVORIŠÈE,ŠOL.IGR.);2019;OVADBA;055466001;ŽRTEV;18-24;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
055600;10.2019;23:00-23:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;129-KOLO;;;;GORNJA RADGONA;PROSTOR ZA ŠPORT, REKREACIJO, ZABAVO;2019;OVADBA;055600001;ŽRTEV;34-44;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
055651;10.2019;05:00-05:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/211*/5/S/ - GOLJUFIJA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;182-NAFTA;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2019;OVADBA;055651001;ŽRTEV;34-44;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;DO 100 EUR
056022;10.2019;16:00-16:59;SREDA;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;182-NAFTA;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2019;OVADBA;056022001;ŽRTEV;34-44;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
056139;10.2019;14:00-14:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/211*/5/S/ - GOLJUFIJA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;048-DENAR;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;056139001;ŽRTEV;44-54;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
056144;10.2019;15:00-15:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/211*/1/S/ - GOLJUFIJA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;KLASIÈNA - O;;;048-DENAR;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;056144001;ŽRTEV;34-44;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;1.000 - 10.000 EUR
056147;10.2019;13:00-13:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/205*/1/1 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;ŽEPARSTVO - IZ ROÈNE TORBICE, AKTOVKE, KOVÈKA;;;048-DENAR;;;;GORNJA RADGONA;OBMOÈJE PROMETA;2019;OVADBA;056147001;ŽRTEV;18-24;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
056244;09.2019;23:00-23:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/209*/1// - PONEVERBA IN NEUPRAVIÈENA UPORABA TUJEGA PREMOŽENJA;KD ZOPER PREMOŽENJE;GOSPODARSKA; ; ;NE;PRI DRUGEM FINANÈNEM POSLOVANJU - O;;;048-DENAR;;;;GORNJA RADGONA;PROSTOR DRUGIH USTANOV;2019;OVADBA;056244001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
056524;10.2019;13:00-13:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;054-DOKUMENTI IN JAVNE LISTINE;048-DENAR;;;GORNJA RADGONA;PRODAJNI PROSTOR;2019;OVADBA;056524001;ŽRTEV;44-54;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
056533;10.2019;23:00-23:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/191*/2// - NASILJE V DRUŽINI;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;PRETEPANJE - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;056533001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
057122;11.2019;11:00-11:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/228*/1// - POSLOVNA GOLJUFIJA;KD ZOPER GOSPODARSTVO;GOSPODARSKA; ; ;NE;S CELOTNO NEIZPOLNITVIJO OBVEZNOSTI;;;195-NEPREMIÈNINE;;;;GORNJA RADGONA;GRADBIŠÈE;2019;OVADBA;057122001;OVADENI OSUMLJENEC;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
057324;11.2019;20:00-20:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/243*/1// - PONAREJANJE DENARJA;KD ZOPER GOSPODARSTVO;GOSPODARSKA; ; ;NE;SPRAVLJANJE V OBTOK, UPORABA - O;;;049-DENAR DOMAÈI;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2019;OVADBA;057324001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;DO 100 EUR
057328;11.2019;20:00-20:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/243*/1// - PONAREJANJE DENARJA;KD ZOPER GOSPODARSTVO;GOSPODARSKA; ; ;NE;SPRAVLJANJE V OBTOK, UPORABA - O;;;049-DENAR DOMAÈI;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2019;OVADBA;057328001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;DO 100 EUR
057531;11.2019;14:00-14:59;SREDA;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;017-BENCIN;182-NAFTA;;;GORNJA RADGONA;PRODAJNI PROSTOR;2019;OVADBA;057531001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;DO 100 EUR
057705;11.2019;20:00-20:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/205*/1/1 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;DA;Z VLOMOM- O;;;048-DENAR;185-NAKIT;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;057705001;ŽRTEV;44-54;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;DO 100 EUR
058118;06.2019;23:00-23:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/122*/1// - LAHKA TELESNA POŠKODBA;KD ZOPER ŽIVLJENJE IN TELO;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;058118001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
058131;11.2019;00:00-00:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/211*/1/S/ - GOLJUFIJA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;KLASIÈNA - O;;;279-PRIKOLICA;;;;GORNJA RADGONA;OSTALO;2019;OVADBA;058131001;ŽRTEV;NAD 64;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;1.000 - 10.000 EUR
058357;08.2019;23:00-23:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/122*/1// - LAHKA TELESNA POŠKODBA;KD ZOPER ŽIVLJENJE IN TELO;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;058357001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
058358;10.2019;23:00-23:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/122*/1// - LAHKA TELESNA POŠKODBA;KD ZOPER ŽIVLJENJE IN TELO;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2019;OVADBA;058358001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
058565;11.2019;06:00-06:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;182-NAFTA;;;;GORNJA RADGONA;OBMOÈJE PROMETA;2019;OVADBA;058565001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;TUJE;;NN;NN;NE;100 - 1.000 EUR
